id,ticker,dividend_yield,predicted_high,predicted_low,is_odd,last_updated,company_name,total_dividend_2025,previous_close,live_price_2026,base_yield,live_yield,sector,last_mined,last_live_update,pe_ratio,payout_ratio,pbv,roe,beta
844,RSCH.JK,0,,,false,2026-03-06 07:09:57.153057+00,Charlie Hospital Semarang Tbk.,0,346,,,,,2026-03-13 16:44:44.54342+00,,,,6.943051,-12.88,-0.174
845,BABY.JK,0,,,false,2026-03-06 07:09:58.434053+00,Multitrend Indo Tbk.,0,206,,,,,2026-03-13 16:44:45.097387+00,,,,1.3111166,-9.87,-0.224
846,AEGS.JK,0,,,false,2026-03-06 07:09:59.704902+00,Anugerah Spareparts Sejahtera T,0,48,,,,,2026-03-13 16:44:45.676836+00,,,,0.7016005,0.87,1.57
847,IOTF.JK,0,,,false,2026-03-06 07:10:01.073832+00,Sumber Sinergi Makmur Tbk.,0,60,,,,,2026-03-13 16:44:46.224357+00,,,,2.0279863,0.35,-1.957
848,KOCI.JK,2.7,,,false,2026-03-06 07:10:02.556206+00,Kokoh Exa Nusantara Tbk.,3,111,,,,,2026-03-13 16:44:46.783484+00,,,,3.778852,13.13,2.377
849,PTPS.JK,5.42,,,false,2026-03-06 07:10:03.930525+00,Pulau Subur Tbk.,10.3,190,,,,,2026-03-13 16:44:47.347357+00,,,,2.1206067,21.09,1.424
850,STRK.JK,0,,,false,2026-03-06 07:10:05.215353+00,Lovina Beach Brewery Tbk.,0,112,,,,,2026-03-13 16:44:47.895854+00,,,0,10.202223,-15.95,-1.519
851,KOKA.JK,0,,,false,2026-03-06 07:10:06.621449+00,Koka Indonesia Tbk.,0,206,,,,,2026-03-13 16:44:48.679611+00,,,,3.633798,-6.88,1.582
852,LOPI.JK,0,,,false,2026-03-06 07:10:07.881192+00,Logisticsplus International Tbk,0,100,,,,,2026-03-13 16:44:49.263577+00,,,,1.8529155,8.01,-1.638
853,UDNG.JK,0,,,false,2026-03-06 07:10:09.207145+00,Agro Bahari Nusantara Tbk.,0,1280,,,,,2026-03-13 16:44:49.839695+00,,9142.857,0,40.44617,-1.06,-0.933
854,RGAS.JK,0,,,false,2026-03-06 07:10:10.620566+00,Kian Santang Muliatama Tbk.,0,86,,,,,2026-03-13 16:44:50.390877+00,,,,1.3642782,3.98,-1.707
855,MSTI.JK,10.23,,,false,2026-03-06 07:10:12.155798+00,Mastersystem Infotama Tbk.,134,1310,,,,,2026-03-13 16:44:50.944095+00,,7.752397,69.83,1.9528223,26.11,-0.53
856,IKPM.JK,0,,,false,2026-03-06 07:10:13.490709+00,Ikapharmindo Putramas Tbk.,0,214,,,,,2026-03-13 16:44:51.487266+00,,,,1.6835017,-12.18,0.744
857,AYAM.JK,0,,,false,2026-03-06 07:10:14.783238+00,Janu Putra Sejahtera Tbk.,0,300,,,,,2026-03-13 16:44:52.039704+00,,57.142857,0,6.2824597,-8.05,-1.52
858,SURI.JK,0,,,false,2026-03-06 07:10:16.063879+00,Maja Agung Latexindo Tbk.,0,58,,,,,2026-03-13 16:44:52.637622+00,,,0,1.0866917,-2.93,-3.705
859,ASLI.JK,0,,,false,2026-03-06 07:10:17.334376+00,Asri Karya Lestari Tbk.,0,288,,,,,2026-03-13 16:44:53.182717+00,,309.67743,0,3.906091,-3.36,0.38
860,GRPH.JK,0,,,false,2026-03-06 07:10:18.805245+00,Griptha Putra Persada Tbk.,0,52,,,,,2026-03-13 16:44:53.72561+00,,,,0.674615,4.29,-0.197
861,SMGA.JK,0,,,false,2026-03-06 07:10:20.39898+00,Sumber Mineral Global Abadi Tbk,0,84,,,,,2026-03-13 16:44:54.277735+00,,,,1.8004502,12.44,0.991
862,UNTD.JK,6.58,,,false,2026-03-06 07:10:21.726744+00,Terang Dunia Internusa Tbk.,5,76,,,,,2026-03-13 16:44:54.830171+00,,,204.08,0.866996,-1.39,0.194
863,TOSK.JK,0.72,,,false,2026-03-06 07:10:23.029753+00,Topindo Solusi Komunika Tbk.,0.46,64,,,,,2026-03-13 16:44:55.373032+00,,,,1.7918639,4.18,2.511
864,MPIX.JK,0.6,,,false,2026-03-06 07:10:24.441991+00,Mitra Pedagang Indonesia Tbk.,0.5,83,,,,,2026-03-13 16:44:55.951785+00,,,,0.85560834,7.02,1.079
865,ALII.JK,0.62,,,false,2026-03-06 07:10:25.731597+00,Ancara Logistics Indonesia Tbk.,4.5,720,,,,,2026-03-13 16:44:56.535899+00,,37.795277,23.65,5.6931396,22.23,0.249
866,MKAP.JK,0.3,,,false,2026-03-06 07:10:27.003209+00,Multikarya Asia Pasifik Raya Tb,3,1000,,,,,2026-03-13 16:44:57.090488+00,,134.04826,0,10.315446,18.15,5.218
867,MEJA.JK,0,,,false,2026-03-06 07:10:28.29452+00,Harta Djaya Karya Tbk.,0,96,,,,,2026-03-13 16:44:57.648739+00,,,,2.1724863,,0.301
868,LIVE.JK,0,,,false,2026-03-06 07:10:29.71879+00,Homeco Victoria Makmur Tbk.,0,197,,,,,2026-03-13 16:44:58.186924+00,,,,2.6630979,4.84,0.111
869,HYGN.JK,1.7,,,false,2026-03-06 07:10:31.151901+00,Ecocare Indo Pasifik Tbk.,2.4,141,,,,,2026-03-13 16:44:58.726588+00,,,,2.2002716,12.18,-0.009
870,BAIK.JK,0,,,false,2026-03-06 07:10:32.481332+00,Bersama Mencapai Puncak Tbk.,0,286,,,,,2026-03-13 16:44:59.33481+00,,,,2.4212666,2.49,4.987
871,VISI.JK,0.18,,,false,2026-03-06 07:10:33.831451+00,Satu Visi Putra Tbk.,1,550,,,,,2026-03-13 16:44:59.9104+00,,376.7123,69.78,9.124087,2.32,5.477
872,AREA.JK,0,,,false,2026-03-06 07:10:35.103611+00,Dunia Virtual Online Tbk.,0,326,,,,,2026-03-13 16:45:00.630235+00,,,,3.4670155,3.78,
873,MHKI.JK,1.34,,,false,2026-03-06 07:10:36.553898+00,Multi Hanna Kreasindo Tbk.,2.15,161,,,,,2026-03-13 16:45:01.19134+00,,15.217391,20.3,1.2828583,8.05,
874,ATLA.JK,1.8,,,false,2026-03-06 07:10:37.840186+00,Atlantis Subsea Indonesia Tbk.,0.898264,50,,,,,2026-03-13 16:45:01.732594+00,,119.04762,213.87,1.879558,1.55,
875,DATA.JK,0,,,false,2026-03-06 07:10:39.147894+00,Remala Abadi Tbk.,0,3310,,,,,2026-03-13 16:45:02.276827+00,,40.99579,0,14.288982,39.67,
876,SOLA.JK,0.52,,,false,2026-03-06 07:10:40.498088+00,Xolare RCR Energy Tbk.,0.6,115,,,,,2026-03-13 16:45:02.847763+00,,,,2.2280777,18.13,
877,BATR.JK,1.76,,,false,2026-03-06 07:10:41.863835+00,Benteng Api Technic Tbk.,1.41,80,,,,,2026-03-13 16:45:03.38761+00,,,,1.5935937,8.48,
878,SPRE.JK,0,,,false,2026-03-06 07:10:43.205881+00,Soraya Berjaya Indonesia Tbk.,0,101,,,,,2026-03-13 16:45:03.968688+00,,,,1.6185898,5.35,
879,PART.JK,1.45,,,false,2026-03-06 07:10:44.520181+00,Cipta Perdana Lancar Tbk.,1.709,118,,,,,2026-03-13 16:45:04.526357+00,,,,1.9044238,17.68,
880,GOLF.JK,0.39,,,false,2026-03-06 07:10:45.845967+00,Intra Golflink Resorts Tbk.,0.693548,177,,,,,2026-03-13 16:45:05.079313+00,,44.02985,17.27,0.43198442,0.89,
881,ISEA.JK,0,,,false,2026-03-06 07:10:47.109269+00,Indo American Seafoods Tbk.,0,79,,,,,2026-03-13 16:45:05.667825+00,,,,0.601117,1.24,
882,BLES.JK,2.9,,,false,2026-03-06 07:10:48.384375+00,Superior Prima Sukses Tbk.,3.6,124,,,,,2026-03-13 16:45:06.386877+00,,12.957158,37.61,1.0156858,7.76,
883,GUNA.JK,3.18,,,false,2026-03-06 07:10:49.655461+00,Gunanusa Eramandiri Tbk.,7.18,226,,,,,2026-03-13 16:45:06.925036+00,,,,0.9622508,15.13,
884,LABS.JK,0,,,false,2026-03-06 07:10:50.946968+00,UBC Medical Indonesia Tbk.,0,153,,,,,2026-03-13 16:45:07.492884+00,,,,4.0098543,,
885,DOSS.JK,2.66,,,false,2026-03-06 07:10:52.664488+00,Global Sukses Digital Tbk.,3.75,141,,,,,2026-03-13 16:45:08.02903+00,,,,1.312898,16.85,
886,NEST.JK,0,,,false,2026-03-06 07:10:53.923042+00,Esta Indonesia Tbk.,0,334,,,,,2026-03-13 16:45:08.68407+00,,58.80282,0,3.7365613,6.26,
887,PTMR.JK,0,,,false,2026-03-06 07:10:55.200572+00,Master Print Tbk.,0,374,,,,,2026-03-06 09:07:17.334305+00,,,,,,
888,VERN.JK,0,,,false,2026-03-06 07:10:56.511874+00,Verona Indah Pictures Tbk.,0,87,,,,,2026-03-13 16:45:09.225893+00,,,,0.7790952,,
889,DAAZ.JK,4.68,,,false,2026-03-06 07:10:57.790531+00,Daaz Bara Lestari Tbk.,125,2670,,,,,2026-03-13 16:45:09.779667+00,,15.680057,73.38,3.5153317,,
890,BOAT.JK,0,,,false,2026-03-06 07:10:59.092303+00,Newport Marine Services Tbk.,0,139,,,,,2026-03-13 16:45:10.380583+00,,,,19857.143,,
891,NAIK.JK,3.3,,,false,2026-03-06 07:11:00.425309+00,Adiwarna Anugerah Abadi Tbk.,3,91,,,,,2026-03-13 16:45:10.972489+00,,8.20559,27.05,1.482302,,
892,AADI.JK,5.19,,,false,2026-03-06 07:11:01.811869+00,Adaro Andalan Indonesia Tbk.,538.08,10375,,,,,2026-03-13 16:45:11.517252+00,,6.6211433,0,24240.654,24.22,
893,MDIY.JK,0,,,false,2026-03-06 07:11:03.108897+00,Daya Intiguna Yasa Tbk.,0,900,,,,,2026-03-13 16:45:12.049968+00,,20.9986,0,5.887702,31.12,
894,KSIX.JK,0,,,false,2026-03-06 07:11:04.393675+00,Kentanix Supra International Tb,0,308,,,,,2026-03-13 16:45:12.580833+00,,,,0.52647144,1.58,
895,RATU.JK,0.81,,,false,2026-03-06 07:11:05.6985+00,Raharja Energi Cepu Tbk.,40,4920,,,,,2026-03-13 16:45:13.137873+00,,48.240025,40.48,289411.75,45.25,
896,YOII.JK,0,,,false,2026-03-06 07:11:06.997782+00,Asuransi Digital Bersama Tbk.,0,96,,,,,2026-03-13 16:45:13.670853+00,,,,1.5150319,7.37,
897,HGII.JK,0.49,,,false,2026-03-06 07:11:08.326425+00,Hero Global Investment Tbk.,0.7,143,,,,,2026-03-13 16:45:14.205479+00,,,,1.2499126,3.77,
898,BRRC.JK,0,,,false,2026-03-06 07:11:09.610147+00,Raja Roti Cemerlang Tbk.,0,74,,,,,2026-03-13 16:45:14.774035+00,,,,0.9061631,3.13,
899,DGWG.JK,4.97,,,false,2026-03-06 07:11:10.977637+00,Delta Giri Wacana Tbk.,17.5,352,,,,,2026-03-13 16:45:15.333779+00,,10.9623165,28.04,2.0941162,,
900,CBDK.JK,0.11,,,false,2026-03-06 07:11:12.289797+00,Bangun Kosambi Sukses Tbk.,5,4680,,,,,2026-03-13 16:45:15.915459+00,,17.154797,1.83,2.9392555,14.45,
901,OBAT.JK,6.32,,,false,2026-03-06 07:11:13.605439+00,Brigit Biofarmaka Teknologi Tbk,22.37,354,,,,,2026-03-13 16:45:16.457296+00,,,,1.9965597,53.93,
902,MINE.JK,0,,,false,2026-03-06 07:11:14.890281+00,Sinar Terang Mandiri Tbk.,0,330,,,,,2026-03-13 16:45:16.98671+00,,3.5125067,0,1.5349052,,
903,ASPR.JK,0,,,false,2026-03-06 07:11:16.176704+00,Asia Pramulia Tbk.,0,176,,,,,2026-03-13 16:45:17.53211+00,,,,2.7876773,,
904,PSAT.JK,0,,,false,2026-03-06 07:11:17.49103+00,Pancaran Samudera Transport Tbk,0,950,,,,,2026-03-13 16:45:18.09131+00,,12.111167,0,1.0754039,,
905,COIN.JK,0,,,false,2026-03-06 07:11:18.758566+00,Indokripto Koin Semesta Tbk.,0,1165,,,,,2026-03-13 16:45:18.63425+00,,187.29904,0,9.447886,,
906,CDIA.JK,0,,,false,2026-03-06 07:11:20.053025+00,Chandra Daya Investasi Tbk.,0,795,,,,,2026-03-13 16:45:19.207241+00,,67.71721,0,99374.99,,
907,BLOG.JK,0,,,false,2026-03-06 07:11:21.339503+00,Trimitra Trans Persada Tbk.,0,368,,,,,2026-03-13 16:45:19.849696+00,,9.368636,0,2.1254475,,
908,MERI.JK,0,,,false,2026-03-06 07:11:22.622574+00,Merry Riana Edukasi Tbk.,0,130,,,,,2026-03-13 16:45:20.625426+00,,,,3.6757429,,
909,CHEK.JK,0,,,false,2026-03-06 07:11:24.149142+00,Diastika Biotekindo Tbk.,0,139,,,,,2026-03-13 16:45:21.347114+00,,,,2.7063336,,
910,PMUI.JK,0,,,false,2026-03-06 07:11:25.476656+00,Prima Multi Usaha Indonesia Tbk,0,89,,,,,2026-03-13 16:45:21.994464+00,,,,1.2499121,,
911,EMAS.JK,0,,,false,2026-03-06 07:11:26.793303+00,Merdeka Gold Resources Tbk.,0,7700,,,,,2026-03-13 16:45:22.873117+00,,,0,296153.84,-8.41,
912,PJHB.JK,0,,,false,2026-03-06 07:11:28.109418+00,Pelayaran Jaya Hidup Baru Tbk.,0,199,,,,,2026-03-13 16:45:23.578019+00,,,,1.767946,,
913,RLCO.JK,0,,,false,2026-03-06 07:11:29.416627+00,Abadi Lestari Indonesia Tbk.,0,5700,,,,,2026-03-13 16:45:24.115264+00,,885.09314,,40.519215,,
914,SUPA.JK,0,,,false,2026-03-06 07:11:30.764251+00,Super Bank Indonesia Tbk.,0,815,,,,,2026-03-13 16:45:24.637121+00,,,0,4.556891,-0.38,
915,KAQI.JK,0,,,false,2026-03-06 07:11:32.372032+00,Jantra Grupo Indonesia Tbk.,0,93,,,,,2026-03-13 16:45:25.193945+00,,,,1.6503993,,
916,YUPI.JK,15.39,,,false,2026-03-06 07:11:33.727189+00,Yupi Indo Jelly Gum Tbk.,222.36555,1445,,,,,2026-03-13 16:45:25.758109+00,,20.458729,0,7.201774,32.34,
917,FORE.JK,0,,,false,2026-03-06 07:11:35.039333+00,Fore Kopi Indonesia Tbk.,0,490,,,,,2026-03-13 16:45:26.300009+00,,72.80832,0,6.707918,17.37,
918,MDLA.JK,4.67,,,false,2026-03-06 07:11:36.526907+00,Medela Potentia Tbk.,9.8,210,,,,,2026-03-13 16:45:26.889864+00,,7.7348065,36.09,1.004929,15.03,
919,DKHH.JK,0,,,false,2026-03-06 07:11:37.824721+00,Cipta Sarana Medika Tbk.,0,64,,,,,2026-03-13 16:45:27.425002+00,,,,0.64280903,3.93,
920,AYLS.JK,0,,,false,2026-03-06 07:11:39.26409+00,Agro Yasa Lestari Tbk.,0,194,,,,,2026-03-13 16:45:27.961784+00,,,,4.0544214,-5.79,0.463
921,DADA.JK,0.28,,,false,2026-03-06 07:11:40.827484+00,Diamond Citra Propertindo Tbk.,0.14,50,,,,,2026-03-13 16:45:28.499153+00,,14.947683,,0.91653985,0.52,
922,ASPI.JK,0,,,false,2026-03-06 07:11:42.275265+00,Andalan Sakti Primaindo Tbk.,0,252,,,,,2026-03-13 16:45:29.047029+00,,,,2.8858047,0.57,-0.073
923,ESTA.JK,0,,,false,2026-03-06 07:11:43.633199+00,Esta Multi Usaha Tbk.,0,150,,,,,2026-03-13 16:45:29.599036+00,,,,1.9894954,-2.74,0.099
924,BESS.JK,0,,,false,2026-03-06 07:11:45.017405+00,Batulicin Nusantara Maritim Tbk,0,1440,,,,,2026-03-13 16:45:30.224354+00,,52.90228,0,7.533351,15.51,-0.18
925,AMAN.JK,0,,,false,2026-03-06 07:11:46.410666+00,Makmur Berkah Amanda Tbk.,0,292,,,,,2026-03-13 16:45:30.777802+00,,18.422712,0,1.3807256,8.51,-0.196
926,CARE.JK,0,,,false,2026-03-06 07:11:47.867707+00,Metro Healthcare Indonesia Tbk.,0,402,,,,,2026-03-13 16:45:31.314003+00,,,0,4.4273615,-0.27,-0.703
927,PIPA.JK,0,,,false,2026-03-06 07:11:49.18019+00,Multi Makmur Lemindo Tbk.,0,116,,,,,2026-03-13 16:45:31.929208+00,,94.308945,0,2.6568334,2.49,0.595
928,NCKL.JK,2.54,,,false,2026-03-06 07:11:50.496373+00,Trimegah Bangun Persada Tbk.,30.357,1195,,,,,2026-03-13 16:45:32.488312+00,,9.429496,23.97,2.107186,25.31,1.308
929,MENN.JK,0,,,false,2026-03-06 07:11:52.006292+00,Menn Teknologi Indonesia Tbk.,0,53,,,,,2026-03-06 09:07:32.946305+00,,,,,,
930,AWAN.JK,0,,,false,2026-03-06 07:11:53.364543+00,Era Digital Media Tbk.,0,152,,,,,2026-03-13 16:45:33.028913+00,,,,6.314653,4.4,-0.11
931,MBMA.JK,0,,,false,2026-03-06 07:11:54.649068+00,Merdeka Battery Materials Tbk.,0,705,,,,,2026-03-13 16:45:33.569726+00,,154.26695,0,47000,3.49,1.401
932,RAAM.JK,0,,,false,2026-03-06 07:11:55.949553+00,Tripar Multivision Plus Tbk.,0,171,,,,,2026-03-13 16:45:34.119462+00,,,0,0.88933265,-6.39,0.577
933,DOOH.JK,0,,,false,2026-03-06 07:11:57.33565+00,Era Media Sejahtera Tbk.,0,124,,,,,2026-03-13 16:45:34.743385+00,,275.55557,0,4.2465754,0.96,-3.599
934,CGAS.JK,1.67,,,false,2026-03-06 07:11:58.610722+00,Citra Nusantara Gemilang Tbk.,2.65,159,,,,,2026-03-13 16:45:35.297571+00,,31.23772,52.17,1.0928135,3.92,-0.405
935,NICE.JK,0,,,false,2026-03-06 07:11:59.905428+00,Adhi Kartiko Pratama Tbk.,0,300,,,,,2026-03-13 16:45:35.847113+00,,13.30377,0,5.780681,55.55,1.141
936,MSJA.JK,2.94,,,false,2026-03-06 07:12:01.172295+00,Multi Spunindo Jaya Tbk.,12,408,,,,,2026-03-13 16:45:36.398336+00,,28.833923,87.98,29142.855,5.96,-0.048
937,SMLE.JK,0,,,false,2026-03-06 07:12:02.458813+00,Sinergi Multi Lestarindo Tbk.,0,120,,,,,2026-03-13 16:45:36.946683+00,,,,2.6623476,-1.07,3.491
938,ACRO.JK,31.4,,,false,2026-03-06 07:12:03.969678+00,Samcro Hyosung Adilestari Tbk.,22.61,72,,,,,2026-03-13 16:45:37.495584+00,,,,1.3611101,4.72,-0.033
939,MANG.JK,0,,,false,2026-03-06 07:12:05.290452+00,Manggung Polahraya Tbk.,0,41,,,,,2026-03-13 16:45:38.034214+00,,,,1.0969313,-4.43,0.832
940,WIFI.JK,0.1,,,false,2026-03-06 07:12:06.650663+00,Solusi Sinergi Digital Tbk.,2,2040,,,,,2026-03-13 16:45:38.576197+00,,14.498934,1.42,1.5218668,8.82,0.07
941,FAPA.JK,4.89,,,false,2026-03-06 07:12:08.049145+00,FAP Agri Tbk.,314,6425,,,,,2026-03-13 16:45:39.118845+00,,23.260445,0,6.775861,27.46,-0.021
942,DCII.JK,0,,,false,2026-03-06 07:12:09.342457+00,DCI Indonesia Tbk.,0,200800,,,,,2026-03-13 16:45:39.66203+00,,400.47867,0,122.8308,28.59,0.335
943,KETR.JK,0,,,false,2026-03-06 07:12:10.737894+00,Ketrosden Triasmitra Tbk.,0,390,,,,,2026-03-13 16:45:40.479372+00,,5.8156877,0,0.95387405,12.45,-0.559
944,DGNS.JK,0,,,false,2026-03-06 07:12:12.133493+00,Diagnos Laboratorium Utama Tbk.,0,272,,,,,2026-03-13 16:45:41.126904+00,,5.2467113,,1.7572762,-1.22,0.848
945,UFOE.JK,0,,,false,2026-03-06 07:12:13.486673+00,Damai Sejahtera Abadi Tbk.,0,133,,,,,2026-03-13 16:45:41.694959+00,,24.943737,,1.6194234,8.33,-0.285
946,ADMF.JK,8.39,,,false,2026-03-06 07:12:14.96823+00,Adira Dinamika Multi Finance Tb,703,8375,,,,,2026-03-13 16:45:42.279286+00,,6.685025,56.11,0.6831232,10.45,0.272
947,ADMG.JK,0,,,false,2026-03-06 07:12:16.391777+00,Polychem Indonesia Tbk,0,197,,,,,2026-03-13 16:45:42.959452+00,,,0,6566.667,-4.17,0.031
948,AGII.JK,0.25,,,false,2026-03-06 07:12:18.011802+00,Samator Indo Gas Tbk.,8.56,3400,,,,,2026-03-13 16:41:32.18721+00,,121.951225,30.57,2.7965288,2.32,0.005
949,AGRO.JK,0,,,false,2026-03-06 07:12:19.759313+00,Bank Raya Indonesia Tbk.,0,180,,,,,2026-03-13 16:45:43.51943+00,,75.313805,0,1.2568692,1.69,0.51
950,AGRS.JK,0,,,false,2026-03-06 07:12:21.117167+00,Bank IBK Indonesia Tbk.,0,69,,,,,2026-03-13 16:45:44.110387+00,,17.206982,0,0.56879073,3.63,0.36
951,AHAP.JK,0,,,false,2026-03-06 07:12:22.663199+00,Asuransi Harta Aman Pratama Tbk,0,102,,,,,2026-03-13 16:45:44.678352+00,,,,2.3191307,-1.09,0.125
952,AIMS.JK,0,,,false,2026-03-06 07:27:25.606506+00,Artha Mahiya Investama Tbk.,0,414,,,,,2026-03-13 16:45:45.213792+00,,22.19482,,547.6191,-141.03,1.612
953,PNSE.JK,0.07,,,false,2026-03-06 07:27:27.191414+00,Pudjiadi & Sons Tbk.,0.5,720,,,,,2026-03-13 16:41:23.64109+00,,,,4.501097,0.92,-0.066
954,POLY.JK,0,,,false,2026-03-06 07:27:28.704326+00,Asia Pacific Fibers Tbk,0,33,,,,,2026-03-13 16:45:45.823219+00,,33000,,-81.28079,,0.802
955,POOL.JK,0,,,false,2026-03-06 07:27:30.216803+00,"POOL.JK,0P0000EQUC,0",0,50,,,,,2026-03-06 09:07:42.909278+00,,,,,,
956,PPRO.JK,0,,,false,2026-03-06 07:27:31.75054+00,PP Properti Tbk.,0,35,,,,,2026-03-13 16:45:46.390137+00,,,0,1.3805072,-5.8,0.19
